seq_number,lat,lon
0,27.930234751642857,-97.0201889878931
1,27.944752660097414,-97.0201889878931
2,27.959270568551972,-97.0201889878931
3,27.97378847700653,-97.03686211522539
4,27.988306385461087,-97.05353524255767
5,28.002824293915644,-97.07020836988997
6,28.0173422023702,-97.08688149722225
7,28.031860110824763,-97.10355462455453
8,28.04637801927932,-97.12022775188682
9,28.060895927733878,-97.13690087921911
10,28.075413836188435,-97.1535740065514
11,28.089931744642993,-97.17024713388368
12,28.10444965309755,-97.18692026121596
13,28.118967561552108,-97.20359338854824
14,28.133485470006665,-97.18692026121596
15,28.148003378461222,-97.17024713388368
16,28.16252128691578,-97.1535740065514
17,28.17703919537034,-97.13690087921911
18,28.1915571038249,-97.12022775188682
19,28.206075012279456,-97.10355462455453
20,28.220592920734013,-97.08688149722225
21,28.23511082918857,-97.07020836988997
22,28.24962873764313,-97.05353524255767
23,28.24962873764313,-97.03686211522539
24,28.264146646097686,-97.0201889878931
25,28.278664554552243,-97.00351586056082
26,28.2931824630068,-96.98684273322854
27,28.307700371461358,-96.97016960589625
28,28.322218279915916,-96.95349647856396
29,28.336736188370477,-96.93682335123168
30,28.351254096825034,-96.9201502238994
31,28.36577200527959,-96.90347709656712
32,28.36577200527959,-96.88680396923482
33,28.38028991373415,-96.87013084190254
34,28.394807822188707,-96.85345771457025
35,28.409325730643264,-96.83678458723797
36,28.42384363909782,-96.82011145990569
37,28.43836154755238,-96.80343833257339
38,28.43836154755238,-96.78676520524111
39,28.452879456006936,-96.77009207790883
40,28.467397364461494,-96.75341895057655
41,28.481915272916055,-96.73674582324426
42,28.496433181370612,-96.72007269591197
43,28.51095108982517,-96.70339956857968
44,28.525468998279727,-96.6867264412474
45,28.539986906734285,-96.67005331391512
46,28.539986906734285,-96.65338018658284
47,28.554504815188842,-96.63670705925054
48,28.5690227236434,-96.62003393191826
49,28.583540632097957,-96.60336080458598
50,28.598058540552515,-96.58668767725369
51,28.612576449007072,-96.5700145499214
52,28.62709435746163,-96.55334142258911
53,28.64161226591619,-96.53666829525683
54,28.64161226591619,-96.51999516792455
55,28.656130174370748,-96.50332204059227
56,28.670648082825306,-96.48664891325997
57,28.685165991279863,-96.46997578592769
58,28.69968389973442,-96.4533026585954
59,28.714201808188978,-96.43662953126312
60,28.728719716643536,-96.41995640393084
61,28.743237625098093,-96.40328327659854
62,28.75775553355265,-96.38661014926626
63,28.75775553355265,-96.36993702193398
64,28.772273442007208,-96.3532638946017
65,28.78679135046177,-96.33659076726941
66,28.801309258916326,-96.31991763993712
67,28.815827167370884,-96.30324451260483
68,28.815827167370884,-96.28657138527255
69,28.815827167370884,-96.26989825794027
70,28.83034507582544,-96.25322513060799
71,28.84486298428,-96.23655200327569
72,28.859380892734556,-96.21987887594341
73,28.873898801189114,-96.20320574861113
74,28.88841670964367,-96.18653262127884
75,28.90293461809823,-96.16985949394656
76,28.917452526552786,-96.15318636661426
77,28.931970435007347,-96.13651323928198
78,28.946488343461905,-96.1198401119497
79,28.961006251916462,-96.10316698461742
80,28.97552416037102,-96.08649385728512
81,28.990042068825577,-96.06982072995284
82,29.004559977280135,-96.05314760262056
83,29.019077885734692,-96.03647447528827
84,29.03359579418925,-96.01980134795599
85,29.048113702643807,-96.0031282206237
86,29.062631611098364,-95.98645509329141
87,29.077149519552925,-95.96978196595913
88,29.091667428007483,-95.95310883862685
89,29.10618533646204,-95.93643571129456
90,29.120703244916598,-95.91976258396227
91,29.135221153371155,-95.90308945662998
92,29.149739061825713,-95.8864163292977
93,29.16425697028027,-95.86974320196542
94,29.178774878734828,-95.85307007463314
95,29.193292787189385,-95.83639694730084
96,29.207810695643943,-95.81972381996856
97,29.2223286040985,-95.80305069263628
98,29.23684651255306,-95.786377565304
99,29.25136442100762,-95.76970443797171
100,29.265882329462176,-95.75303131063941
101,29.280400237916734,-95.73635818330713
102,29.29491814637129,-95.71968505597485
103,29.30943605482585,-95.70301192864257
104,29.323953963280406,-95.68633880131028
105,29.338471871734964,-95.66966567397799
106,29.35298978018952,-95.6529925466457
107,29.36750768864408,-95.63631941931342
108,29.38202559709864,-95.63631941931342
109,29.396543505553197,-95.61964629198114
110,29.411061414007754,-95.60297316464886
111,29.425579322462312,-95.60297316464886
112,29.44009723091687,-95.58630003731656
113,29.454615139371427,-95.58630003731656
114,29.469133047825984,-95.56962690998428
115,29.483650956280542,-95.552953782652
116,29.4981688647351,-95.53628065531971
117,29.512686773189657,-95.51960752798742
118,29.527204681644214,-95.50293440065514
119,29.541722590098775,-95.50293440065514
120,29.556240498553333,-95.48626127332285
121,29.57075840700789,-95.46958814599057
122,29.585276315462448,-95.46958814599057
123,29.599794223917005,-95.45291501865829
124,29.614312132371563,-95.43624189132599
125,29.62883004082612,-95.43624189132599
126,29.643347949280678,-95.41956876399371
127,29.657865857735235,-95.41956876399371
128,29.672383766189796,-95.41956876399371
129,29.686901674644353,-95.41956876399371
130,29.70141958309891,-95.41956876399371
131,29.71593749155347,-95.41956876399371
