seq_number,lat,lon
0,40.92280689518908,-107.4609063062826
1,40.92280689518908,-107.44211126424071
2,40.937301366326345,-107.42331622219882
3,40.951795837463614,-107.40452118015695
4,40.96629030860088,-107.38572613811506
5,40.98078477973815,-107.36693109607317
6,40.99527925087542,-107.34813605403129
7,41.00977372201269,-107.32934101198941
8,41.02426819314996,-107.31054596994753
9,41.038762664287226,-107.29175092790564
10,41.05325713542449,-107.27295588586375
11,41.06775160656176,-107.25416084382186
12,41.082246077699025,-107.23536580177999
13,41.082246077699025,-107.2165707597381
14,41.082246077699025,-107.19777571769622
15,41.082246077699025,-107.17898067565433
16,41.06775160656176,-107.16018563361246
17,41.05325713542449,-107.14139059157057
18,41.05325713542449,-107.12259554952868
19,41.05325713542449,-107.1038005074868
20,41.038762664287226,-107.08500546544492
21,41.02426819314996,-107.06621042340304
22,41.02426819314996,-107.04741538136115
23,41.02426819314996,-107.02862033931926
24,41.02426819314996,-107.00982529727737
25,41.00977372201269,-106.9910302552355
26,40.99527925087542,-106.97223521319361
27,40.99527925087542,-106.95344017115173
28,40.98078477973815,-106.93464512910984
29,40.98078477973815,-106.91585008706797
30,40.96629030860088,-106.89705504502608
31,40.96629030860088,-106.87826000298419
32,40.951795837463614,-106.8594649609423
33,40.937301366326345,-106.84066991890042
34,40.937301366326345,-106.82187487685854
35,40.92280689518908,-106.80307983481666
36,40.908312424051815,-106.78428479277477
37,40.908312424051815,-106.76548975073288
38,40.908312424051815,-106.74669470869101
39,40.893817952914546,-106.72789966664912
40,40.893817952914546,-106.70910462460724
41,40.87932348177728,-106.69030958256535
42,40.86482901064001,-106.67151454052348
43,40.86482901064001,-106.65271949848159
44,40.85033453950274,-106.6339244564397
45,40.83584006836547,-106.61512941439781
46,40.83584006836547,-106.59633437235593
47,40.83584006836547,-106.57753933031405
48,40.8213455972282,-106.55874428827217
49,40.80685112609093,-106.53994924623028
50,40.80685112609093,-106.52115420418839
51,40.792356654953664,-106.50235916214652
52,40.792356654953664,-106.48356412010463
53,40.7778621838164,-106.46476907806274
54,40.7778621838164,-106.44597403602086
55,40.763367712679134,-106.42717899397897
56,40.748873241541865,-106.4083839519371
57,40.748873241541865,-106.38958890989521
58,40.7343787704046,-106.37079386785332
59,40.7343787704046,-106.35199882581144
60,40.71988429926733,-106.33320378376956
61,40.71988429926733,-106.31440874172768
62,40.70538982813006,-106.29561369968579
63,40.69089535699279,-106.2768186576439
64,40.69089535699279,-106.25802361560201
65,40.67640088585552,-106.23922857356014
66,40.67640088585552,-106.22043353151825
67,40.66190641471826,-106.20163848947637
68,40.66190641471826,-106.18284344743448
69,40.64741194358099,-106.1640484053926
70,40.63291747244372,-106.14525336335072
71,40.63291747244372,-106.12645832130883
72,40.618423001306454,-106.10766327926694
73,40.603928530169185,-106.08886823722507
74,40.603928530169185,-106.07007319518318
75,40.589434059031916,-106.0512781531413
76,40.589434059031916,-106.03248311109941
77,40.589434059031916,-106.01368806905752
78,40.57493958789465,-105.99489302701565
79,40.56044511675738,-105.97609798497376
80,40.56044511675738,-105.95730294293188
81,40.56044511675738,-105.93850790088999
82,40.54595064562011,-105.91971285884811
83,40.53145617448285,-105.90091781680623
84,40.53145617448285,-105.88212277476434
85,40.53145617448285,-105.86332773272245
86,40.51696170334558,-105.84453269068057
87,40.50246723220831,-105.8257376486387
88,40.50246723220831,-105.8069426065968
89,40.48797276107104,-105.78814756455492
90,40.48797276107104,-105.76935252251303
91,40.47347828993377,-105.75055748047116
92,40.458983818796504,-105.73176243842927
93,40.458983818796504,-105.71296739638738
94,40.458983818796504,-105.6941723543455
95,40.444489347659236,-105.67537731230362
96,40.42999487652197,-105.65658227026174
97,40.415500405384705,-105.63778722821985
98,40.401005934247436,-105.61899218617796
99,40.38651146311017,-105.60019714413608
100,40.3720169919729,-105.5814021020942
101,40.35752252083563,-105.56260706005231
102,40.34302804969836,-105.54381201801043
103,40.32853357856109,-105.52501697596854
104,40.314039107423824,-105.50622193392667
105,40.299544636286555,-105.48742689188478
106,40.285050165149286,-105.4686318498429
107,40.270555694012025,-105.449836807801
108,40.256061222874756,-105.43104176575912
109,40.24156675173749,-105.41224672371725
110,40.22707228060022,-105.39345168167536
111,40.21257780946295,-105.37465663963347
112,40.19808333832568,-105.35586159759158
113,40.18358886718841,-105.33706655554971
114,40.16909439605114,-105.31827151350782
115,40.16909439605114,-105.29947647146594
116,40.16909439605114,-105.28068142942405
117,40.15459992491388,-105.26188638738216
118,40.14010545377661,-105.24309134534029
119,40.14010545377661,-105.2242963032984
120,40.125610982639344,-105.20550126125652
121,40.111116511502075,-105.18670621921463
122,40.111116511502075,-105.16791117717275
123,40.111116511502075,-105.14911613513087
124,40.09662204036481,-105.13032109308898
125,40.08212756922754,-105.1115260510471
126,40.06763309809027,-105.09273100900522
127,40.06763309809027,-105.07393596696333
