seq_number,lat,lon
0,31.942503492949967,-99.63337612367906
1,31.92799210417999,-99.63337612367906
2,31.91348071541001,-99.63337612367906
3,31.898969326640028,-99.6161863495212
4,31.898969326640028,-99.59899657536333
5,31.898969326640028,-99.58180680120547
6,31.898969326640028,-99.56461702704762
7,31.898969326640028,-99.54742725288976
8,31.898969326640028,-99.53023747873189
9,31.898969326640028,-99.51304770457403
10,31.898969326640028,-99.49585793041618
11,31.898969326640028,-99.47866815625831
12,31.898969326640028,-99.46147838210045
13,31.898969326640028,-99.4442886079426
14,31.898969326640028,-99.42709883378473
15,31.898969326640028,-99.40990905962687
16,31.898969326640028,-99.39271928546901
17,31.898969326640028,-99.37552951131116
18,31.898969326640028,-99.35833973715329
19,31.898969326640028,-99.34114996299543
20,31.898969326640028,-99.32396018883757
21,31.898969326640028,-99.3067704146797
22,31.898969326640028,-99.28958064052185
23,31.898969326640028,-99.27239086636399
24,31.898969326640028,-99.25520109220614
25,31.898969326640028,-99.23801131804827
26,31.898969326640028,-99.22082154389041
27,31.898969326640028,-99.20363176973255
28,31.898969326640028,-99.18644199557468
29,31.898969326640028,-99.16925222141683
30,31.898969326640028,-99.15206244725897
31,31.898969326640028,-99.1348726731011
32,31.898969326640028,-99.11768289894324
33,31.898969326640028,-99.10049312478539
34,31.898969326640028,-99.08330335062753
35,31.898969326640028,-99.06611357646966
36,31.898969326640028,-99.0489238023118
37,31.898969326640028,-99.03173402815395
38,31.898969326640028,-99.01454425399608
39,31.898969326640028,-98.99735447983822
40,31.898969326640028,-98.98016470568037
41,31.898969326640028,-98.96297493152251
42,31.898969326640028,-98.94578515736464
43,31.898969326640028,-98.92859538320678
44,31.898969326640028,-98.91140560904893
45,31.898969326640028,-98.89421583489106
46,31.898969326640028,-98.8770260607332
47,31.898969326640028,-98.85983628657534
48,31.898969326640028,-98.84264651241749
49,31.898969326640028,-98.82545673825962
50,31.898969326640028,-98.80826696410176
51,31.898969326640028,-98.7910771899439
52,31.898969326640028,-98.77388741578604
53,31.898969326640028,-98.75669764162818
54,31.898969326640028,-98.73950786747032
55,31.898969326640028,-98.72231809331245
56,31.898969326640028,-98.7051283191546
57,31.898969326640028,-98.68793854499674
58,31.898969326640028,-98.67074877083888
59,31.898969326640028,-98.65355899668101
60,31.884457937870046,-98.63636922252316
61,31.869946549100067,-98.6191794483653
62,31.869946549100067,-98.60198967420743
63,31.869946549100067,-98.58479990004957
64,31.884457937870046,-98.56761012589172
65,31.898969326640028,-98.55042035173386
66,31.898969326640028,-98.53323057757599
67,31.91348071541001,-98.51604080341814
68,31.91348071541001,-98.49885102926028
69,31.92799210417999,-98.48166125510241
70,31.942503492949967,-98.46447148094455
71,31.942503492949967,-98.4472817067867
72,31.942503492949967,-98.43009193262883
73,31.95701488171995,-98.41290215847097
74,31.97152627048993,-98.39571238431311
75,31.97152627048993,-98.37852261015526
76,31.98603765925991,-98.36133283599739
77,31.98603765925991,-98.34414306183953
78,32.00054904802989,-98.32695328768168
79,31.98603765925991,-98.3097635135238
80,32.00054904802989,-98.29257373936595
81,31.98603765925991,-98.27538396520809
82,31.98603765925991,-98.25819419105024
83,31.98603765925991,-98.24100441689237
84,31.98603765925991,-98.22381464273451
85,31.98603765925991,-98.20662486857665
86,32.00054904802989,-98.18943509441878
87,32.01506043679987,-98.17224532026093
88,32.02957182556985,-98.15505554610307
89,32.02957182556985,-98.1378657719452
90,32.044083214339835,-98.12067599778734
91,32.044083214339835,-98.10348622362949
92,32.02957182556985,-98.08629644947163
93,32.01506043679987,-98.06910667531376
94,32.01506043679987,-98.0519169011559
95,32.02957182556985,-98.03472712699805
96,32.044083214339835,-98.01753735284018
97,32.05859460310981,-98.00034757868232
98,32.07310599187979,-97.98315780452447
99,32.087617380649775,-97.96596803036661
100,32.087617380649775,-97.94877825620874
101,32.10212876941975,-97.93158848205088
102,32.11664015818973,-97.91439870789303
103,32.131151546959714,-97.89720893373516
104,32.145662935729696,-97.8800191595773
105,32.16017432449968,-97.86282938541945
106,32.17468571326965,-97.84563961126159
107,32.189197102039635,-97.82844983710372
108,32.20370849080962,-97.81126006294586
109,32.21821987957959,-97.794070288788
110,32.232731268349575,-97.77688051463014
111,32.24724265711956,-97.75969074047228
112,32.26175404588954,-97.74250096631442
113,32.27626543465952,-97.72531119215655
114,32.290776823429496,-97.7081214179987
115,32.30528821219948,-97.69093164384084
116,32.31979960096946,-97.67374186968298
117,32.334310989739436,-97.65655209552511
118,32.34882237850942,-97.63936232136726
119,32.3633337672794,-97.6221725472094
120,32.37784515604938,-97.60498277305153
121,32.392356544819364,-97.58779299889368
122,32.40686793358934,-97.57060322473582
123,32.42137932235932,-97.55341345057796
124,32.435890711129304,-97.5362236764201
125,32.45040209989928,-97.51903390226224
126,32.46491348866926,-97.50184412810438
127,32.47942487743924,-97.48465435394651
128,32.493936266209225,-97.46746457978865
129,32.493936266209225,-97.4502748056308
130,32.50844765497921,-97.43308503147293
131,32.52295904374918,-97.41589525731507
132,32.537470432519164,-97.39870548315722
133,32.55198182128915,-97.38151570899936
134,32.56649321005912,-97.36432593484149
135,32.581004598829104,-97.34713616068363
136,32.595515987599086,-97.32994638652578
137,32.61002737636907,-97.3127566123679
138,32.62453876513905,-97.29556683821005
139,32.639050153909025,-97.2783770640522
140,32.65356154267901,-97.26118728989434
141,32.66807293144899,-97.24399751573647
142,32.682584320218965,-97.22680774157861
143,32.69709570898895,-97.20961796742075
144,32.71160709775893,-97.19242819326288
145,32.72611848652891,-97.17523841910503
146,32.74062987529889,-97.15804864494717
147,32.75514126406887,-97.1408588707893
148,32.76965265283885,-97.12366909663145
149,32.78416404160883,-97.10647932247359
150,32.79867543037881,-97.08928954831573
151,32.81318681914879,-97.07209977415786
152,32.82769820791877,-97.07209977415786
153,32.842209596688754,-97.07209977415786
154,32.856720985458736,-97.05491
