seq_number,lat,lon
0,31.458086506100404,-97.63709469918767
1,31.458086506100404,-97.62042157185539
2,31.443568597645847,-97.60374844452309
3,31.443568597645847,-97.58707531719081
4,31.42905068919129,-97.57040218985853
5,31.41453278073673,-97.55372906252624
6,31.41453278073673,-97.53705593519395
7,31.400014872282174,-97.52038280786167
8,31.400014872282174,-97.50370968052938
9,31.385496963827617,-97.4870365531971
10,31.37097905537306,-97.47036342586482
11,31.37097905537306,-97.45369029853252
12,31.37097905537306,-97.43701717120024
13,31.3564611469185,-97.42034404386796
14,31.341943238463944,-97.40367091653567
15,31.327425330009383,-97.38699778920339
16,31.327425330009383,-97.3703246618711
17,31.312907421554826,-97.35365153453881
18,31.312907421554826,-97.33697840720653
19,31.29838951310027,-97.32030527987425
20,31.29838951310027,-97.30363215254197
21,31.28387160464571,-97.28695902520967
22,31.269353696191153,-97.27028589787739
23,31.269353696191153,-97.2536127705451
24,31.254835787736596,-97.23693964321282
25,31.254835787736596,-97.22026651588054
26,31.24031787928204,-97.20359338854824
27,31.24031787928204,-97.18692026121596
28,31.22579997082748,-97.17024713388368
29,31.211282062372923,-97.1535740065514
30,31.211282062372923,-97.13690087921911
31,31.196764153918366,-97.12022775188682
32,31.196764153918366,-97.10355462455453
33,31.18224624546381,-97.08688149722225
34,31.167728337009247,-97.07020836988997
35,31.167728337009247,-97.05353524255767
36,31.15321042855469,-97.03686211522539
37,31.138692520100133,-97.0201889878931
38,31.138692520100133,-97.00351586056082
39,31.124174611645575,-96.98684273322854
40,31.124174611645575,-96.97016960589625
41,31.109656703191018,-96.95349647856396
42,31.09513879473646,-96.93682335123168
43,31.09513879473646,-96.9201502238994
44,31.080620886281903,-96.90347709656712
45,31.080620886281903,-96.88680396923482
46,31.066102977827345,-96.87013084190254
47,31.066102977827345,-96.85345771457025
48,31.051585069372788,-96.83678458723797
49,31.037067160918227,-96.82011145990569
50,31.037067160918227,-96.80343833257339
51,31.02254925246367,-96.78676520524111
52,31.02254925246367,-96.77009207790883
53,31.00803134400911,-96.75341895057655
54,30.993513435554554,-96.73674582324426
55,30.993513435554554,-96.72007269591197
56,30.978995527099997,-96.70339956857968
57,30.978995527099997,-96.6867264412474
58,30.96447761864544,-96.67005331391512
59,30.949959710190882,-96.65338018658284
60,30.949959710190882,-96.63670705925054
61,30.935441801736324,-96.62003393191826
62,30.935441801736324,-96.60336080458598
63,30.920923893281767,-96.58668767725369
64,30.90640598482721,-96.5700145499214
65,30.90640598482721,-96.55334142258911
66,30.891888076372652,-96.53666829525683
67,30.891888076372652,-96.51999516792455
68,30.877370167918095,-96.50332204059227
69,30.862852259463533,-96.48664891325997
70,30.862852259463533,-96.46997578592769
71,30.848334351008976,-96.4533026585954
72,30.848334351008976,-96.43662953126312
73,30.83381644255442,-96.41995640393084
74,30.83381644255442,-96.40328327659854
75,30.81929853409986,-96.38661014926626
76,30.804780625645304,-96.36993702193398
77,30.790262717190746,-96.3532638946017
78,30.790262717190746,-96.33659076726941
