seq_number,lat,lon
0,42.97966494739051,-90.76969481281182
1,42.99415405573593,-90.75028804739307
2,43.00864316408136,-90.73088128197433
3,43.023132272426786,-90.71147451655558
4,43.03762138077221,-90.69206775113683
5,43.05211048911763,-90.6726609857181
6,43.06659959746305,-90.65325422029935
7,43.081088705808476,-90.63384745488061
8,43.0955778141539,-90.61444068946186
9,43.11006692249932,-90.59503392404311
10,43.124556030844744,-90.57562715862437
11,43.139045139190166,-90.55622039320562
12,43.15353424753559,-90.53681362778687
13,43.16802335588101,-90.51740686236813
14,43.182512464226434,-90.49800009694938
15,43.19700157257186,-90.47859333153065
16,43.21149068091729,-90.4591865661119
17,43.22597978926271,-90.43977980069315
18,43.24046889760813,-90.42037303527441
19,43.254958005953554,-90.40096626985566
20,43.26944711429898,-90.38155950443691
21,43.2839362226444,-90.36215273901817
22,43.29842533098982,-90.34274597359942
23,43.312914439335245,-90.32333920818067
24,43.32740354768067,-90.30393244276193
25,43.34189265602609,-90.28452567734318
26,43.35638176437151,-90.26511891192445
27,43.370870872716935,-90.2457121465057
28,43.38535998106236,-90.22630538108695
29,43.39984908940778,-90.20689861566821
30,43.41433819775321,-90.18749185024946
31,43.42882730609863,-90.16808508483071
32,43.443316414444055,-90.14867831941197
33,43.45780552278948,-90.12927155399322
34,43.4722946311349,-90.10986478857447
35,43.4722946311349,-90.09045802315573
36,43.45780552278948,-90.07105125773698
37,43.443316414444055,-90.05164449231825
38,43.42882730609863,-90.0322377268995
39,43.41433819775321,-90.01283096148074
40,43.39984908940778,-89.99342419606201
41,43.39984908940778,-89.97401743064326
42,43.38535998106236,-89.95461066522451
43,43.370870872716935,-89.93520389980577
44,43.35638176437151,-89.91579713438702
45,43.34189265602609,-89.89639036896827
46,43.32740354768067,-89.87698360354953
47,43.312914439335245,-89.85757683813078
48,43.29842533098982,-89.83817007271205
49,43.29842533098982,-89.8187633072933
50,43.2839362226444,-89.79935654187454
51,43.26944711429898,-89.77994977645581
52,43.254958005953554,-89.76054301103706
53,43.24046889760813,-89.7411362456183
54,43.22597978926271,-89.72172948019957
55,43.21149068091729,-89.70232271478082
56,43.21149068091729,-89.68291594936208
57,43.19700157257186,-89.66350918394333
58,43.182512464226434,-89.64410241852458
59,43.16802335588101,-89.62469565310585
60,43.15353424753559,-89.6052888876871
61,43.15353424753559,-89.58588212226834
62,43.15353424753559,-89.56647535684961
63,43.15353424753559,-89.54706859143086
64,43.15353424753559,-89.5276618260121
65,43.15353424753559,-89.50825506059337
66,43.15353424753559,-89.48884829517462
67,43.139045139190166,-89.46944152975588
68,43.124556030844744,-89.45003476433713
69,43.11006692249932,-89.43062799891838
70,43.0955778141539,-89.41122123349965
71,43.081088705808476,-89.3918144680809
72,43.06659959746305,-89.37240770266214
73,43.05211048911763,-89.35300093724341
74,43.03762138077221,-89.33359417182466
75,43.023132272426786,-89.31418740640592
76,43.00864316408136,-89.29478064098717
77,42.99415405573593,-89.27537387556842
78,42.97966494739051,-89.25596711014968
79,42.96517583904509,-89.23656034473093
80,42.950686730699665,-89.21715357931218
81,42.93619762235424,-89.19774681389345
82,42.92170851400882,-89.1783400484747
83,42.9072194056634,-89.15893328305594
84,42.892730297317975,-89.13952651763721
85,42.87824118897255,-89.12011975221846
86,42.86375208062713,-89.10071298679972
87,42.84926297228171,-89.08130622138097
88,42.834773863936284,-89.06189945596222
89,42.82028475559086,-89.04249269054348
90,42.80579564724544,-89.02308592512473
91,42.79130653890002,-89.00367915970598
92,42.77681743055459,-88.98427239428725
93,42.762328322209164,-88.9648656288685
94,42.74783921386374,-88.94545886344974
95,42.73335010551832,-88.92605209803101
96,42.7188609971729,-88.90664533261226
97,42.704371888827474,-88.88723856719352
98,42.68988278048205,-88.86783180177477
99,42.67539367213663,-88.84842503635602
100,42.660904563791206,-88.82901827093728
101,42.64641545544578,-88.80961150551853
102,42.63192634710036,-88.79020474009978
