seq_number,lat,lon
0,44.12430450667894,-88.7513912092623
1,44.10981539833352,-88.77079797468105
2,44.095326289988094,-88.77079797468105
3,44.08083718164267,-88.77079797468105
4,44.06634807329725,-88.77079797468105
5,44.051858964951826,-88.77079797468105
6,44.037369856606404,-88.77079797468105
7,44.022880748260974,-88.77079797468105
8,44.00839163991555,-88.77079797468105
9,43.99390253157013,-88.77079797468105
10,43.979413423224706,-88.77079797468105
11,43.96492431487928,-88.77079797468105
12,43.95043520653386,-88.77079797468105
13,43.93594609818844,-88.77079797468105
14,43.921456989843016,-88.77079797468105
15,43.90696788149759,-88.77079797468105
16,43.89247877315217,-88.77079797468105
17,43.87798966480675,-88.77079797468105
18,43.863500556461325,-88.77079797468105
19,43.8490114481159,-88.77079797468105
20,43.83452233977047,-88.77079797468105
21,43.82003323142506,-88.77079797468105
22,43.80554412307963,-88.77079797468105
23,43.791055014734205,-88.77079797468105
24,43.77656590638878,-88.77079797468105
25,43.76207679804336,-88.77079797468105
26,43.74758768969794,-88.77079797468105
27,43.733098581352515,-88.77079797468105
28,43.71860947300709,-88.77079797468105
29,43.70412036466167,-88.77079797468105
30,43.68963125631625,-88.77079797468105
31,43.675142147970824,-88.77079797468105
32,43.6606530396254,-88.77079797468105
33,43.64616393127998,-88.77079797468105
34,43.631674822934556,-88.77079797468105
35,43.61718571458913,-88.77079797468105
36,43.602696606243704,-88.77079797468105
37,43.58820749789828,-88.77079797468105
38,43.57371838955286,-88.77079797468105
39,43.559229281207436,-88.77079797468105
40,43.544740172862014,-88.77079797468105
41,43.53025106451659,-88.77079797468105
42,43.51576195617117,-88.77079797468105
43,43.501272847825746,-88.77079797468105
44,43.48678373948032,-88.77079797468105
45,43.4722946311349,-88.77079797468105
46,43.45780552278948,-88.77079797468105
47,43.443316414444055,-88.77079797468105
48,43.42882730609863,-88.77079797468105
49,43.41433819775321,-88.77079797468105
50,43.39984908940778,-88.77079797468105
51,43.38535998106236,-88.77079797468105
52,43.370870872716935,-88.77079797468105
53,43.35638176437151,-88.77079797468105
54,43.34189265602609,-88.77079797468105
55,43.32740354768067,-88.77079797468105
56,43.312914439335245,-88.77079797468105
57,43.29842533098982,-88.77079797468105
58,43.2839362226444,-88.77079797468105
59,43.26944711429898,-88.77079797468105
60,43.254958005953554,-88.77079797468105
61,43.24046889760813,-88.77079797468105
62,43.22597978926271,-88.77079797468105
63,43.21149068091729,-88.79020474009978
64,43.19700157257186,-88.79020474009978
65,43.182512464226434,-88.79020474009978
66,43.16802335588101,-88.79020474009978
67,43.15353424753559,-88.79020474009978
68,43.139045139190166,-88.79020474009978
69,43.124556030844744,-88.79020474009978
70,43.11006692249932,-88.79020474009978
71,43.0955778141539,-88.79020474009978
72,43.081088705808476,-88.79020474009978
73,43.06659959746305,-88.79020474009978
74,43.05211048911763,-88.77079797468105
75,43.03762138077221,-88.7513912092623
76,43.023132272426786,-88.73198444384354
77,43.00864316408136,-88.71257767842481
78,42.99415405573593,-88.69317091300606
79,42.97966494739051,-88.69317091300606
80,42.96517583904509,-88.67376414758732
81,42.950686730699665,-88.65435738216857
82,42.93619762235424,-88.65435738216857
83,42.92170851400882,-88.63495061674982
84,42.9072194056634,-88.63495061674982
85,42.892730297317975,-88.61554385133108
86,42.87824118897255,-88.61554385133108
87,42.86375208062713,-88.61554385133108
88,42.84926297228171,-88.59613708591233
89,42.834773863936284,-88.59613708591233
90,42.82028475559086,-88.57673032049358
91,42.80579564724544,-88.57673032049358
