seq_number,lat,lon
0,37.66155088930379,-103.98382352853406
1,37.67604536044106,-103.96502848649217
2,37.69053983157833,-103.94623344445029
3,37.705034302715596,-103.92743840240841
4,37.719528773852865,-103.90864336036653
5,37.73402324499013,-103.88984831832464
6,37.748517716127395,-103.87105327628275
7,37.763012187264664,-103.85225823424088
8,37.77750665840193,-103.83346319219899
9,37.7920011295392,-103.8146681501571
10,37.80649560067647,-103.79587310811522
11,37.82099007181374,-103.77707806607333
12,37.83548454295101,-103.75828302403146
13,37.84997901408828,-103.73948798198957
14,37.86447348522554,-103.73948798198957
15,37.87896795636281,-103.73948798198957
16,37.893462427500076,-103.73948798198957
17,37.907956898637345,-103.73948798198957
18,37.92245136977461,-103.73948798198957
19,37.93694584091188,-103.73948798198957
20,37.95144031204915,-103.73948798198957
21,37.96593478318642,-103.73948798198957
22,37.98042925432369,-103.75828302403146
23,37.99492372546095,-103.75828302403146
24,38.00941819659822,-103.75828302403146
25,38.02391266773549,-103.75828302403146
26,38.038407138872756,-103.75828302403146
27,38.052901610010025,-103.75828302403146
28,38.067396081147294,-103.75828302403146
29,38.08189055228456,-103.75828302403146
30,38.09638502342183,-103.75828302403146
31,38.11087949455909,-103.75828302403146
32,38.12537396569636,-103.77707806607333
33,38.13986843683363,-103.77707806607333
34,38.1543629079709,-103.77707806607333
35,38.16885737910817,-103.77707806607333
36,38.18335185024544,-103.77707806607333
37,38.197846321382706,-103.77707806607333
38,38.212340792519974,-103.77707806607333
39,38.22683526365724,-103.77707806607333
40,38.241329734794505,-103.77707806607333
41,38.25582420593177,-103.77707806607333
42,38.27031867706904,-103.79587310811522
43,38.28481314820631,-103.79587310811522
44,38.29930761934358,-103.79587310811522
45,38.31380209048085,-103.79587310811522
46,38.32829656161812,-103.79587310811522
47,38.342791032755386,-103.79587310811522
48,38.357285503892655,-103.79587310811522
49,38.371779975029916,-103.79587310811522
50,38.386274446167185,-103.79587310811522
51,38.400768917304454,-103.79587310811522
52,38.41526338844172,-103.8146681501571
53,38.42975785957899,-103.8146681501571
54,38.44425233071626,-103.8146681501571
55,38.45874680185353,-103.8146681501571
56,38.4732412729908,-103.8146681501571
57,38.48773574412807,-103.8146681501571
58,38.50223021526533,-103.8146681501571
59,38.5167246864026,-103.83346319219899
60,38.531219157539866,-103.83346319219899
61,38.545713628677134,-103.83346319219899
62,38.5602080998144,-103.83346319219899
63,38.57470257095167,-103.83346319219899
64,38.58919704208894,-103.83346319219899
65,38.60369151322621,-103.83346319219899
66,38.61818598436348,-103.83346319219899
67,38.63268045550074,-103.83346319219899
68,38.64717492663801,-103.85225823424088
69,38.66166939777528,-103.85225823424088
70,38.676163868912546,-103.85225823424088
71,38.690658340049815,-103.85225823424088
72,38.705152811187084,-103.85225823424088
73,38.71964728232435,-103.85225823424088
74,38.73414175346162,-103.85225823424088
75,38.74863622459888,-103.85225823424088
76,38.76313069573615,-103.85225823424088
77,38.77762516687342,-103.87105327628275
78,38.79211963801069,-103.87105327628275
79,38.80661410914796,-103.87105327628275
80,38.82110858028523,-103.87105327628275
81,38.835603051422495,-103.87105327628275
82,38.850097522559764,-103.87105327628275
83,38.86459199369703,-103.87105327628275
84,38.8790864648343,-103.87105327628275
85,38.89358093597156,-103.88984831832464
86,38.90807540710883,-103.88984831832464
87,38.9225698782461,-103.88984831832464
88,38.93706434938337,-103.88984831832464
89,38.95155882052064,-103.88984831832464
90,38.96605329165791,-103.90864336036653
91,38.980547762795176,-103.90864336036653
92,38.995042233932445,-103.90864336036653
93,39.009536705069706,-103.90864336036653
94,39.024031176206975,-103.90864336036653
95,39.038525647344244,-103.90864336036653
96,39.05302011848151,-103.90864336036653
97,39.06751458961878,-103.90864336036653
98,39.08200906075605,-103.92743840240841
99,39.09650353189332,-103.92743840240841
100,39.11099800303059,-103.92743840240841
101,39.12549247416786,-103.94623344445029
102,39.13998694530512,-103.94623344445029
103,39.15448141644239,-103.94623344445029
104,39.168975887579656,-103.96502848649217
105,39.183470358716924,-103.96502848649217
106,39.19796482985419,-103.96502848649217
107,39.21245930099146,-103.96502848649217
108,39.22695377212873,-103.96502848649217
109,39.241448243266,-103.98382352853406
110,39.25594271440327,-103.98382352853406
111,39.27043718554053,-103.98382352853406
112,39.2849316566778,-103.98382352853406
113,39.29942612781507,-104.00261857057595
114,39.313920598952336,-104.02141361261782
115,39.328415070089605,-104.04020865465971
116,39.342909541226874,-104.0590036967016
117,39.35740401236414,-104.0590036967016
118,39.37189848350141,-104.07779873874348
119,39.38639295463868,-104.09659378078537
120,39.40088742577594,-104.11538882282724
121,39.41538189691321,-104.11538882282724
122,39.42987636805048,-104.13418386486913
123,39.44437083918775,-104.15297890691102
124,39.45886531032502,-104.1717739489529
125,39.473359781462285,-104.19056899099478
126,39.487854252599554,-104.20936403303666
127,39.50234872373682,-104.22815907507855
128,39.516843194874085,-104.24695411712044
129,39.53133766601135,-104.26574915916231
130,39.54583213714862,-104.2845442012042
131,39.56032660828589,-104.30333924324609
132,39.57482107942316,-104.32213428528797
133,39.58931555056043,-104.34092932732986
134,39.6038100216977,-104.35972436937173
135,39.618304492834966,-104.37851941141362
136,39.632798963972235,-104.39731445345551
137,39.647293435109496,-104.4161094954974
138,39.661787906246765,-104.43490453753927
139,39.676282377384034,-104.45369957958115
140,39.676282377384034,-104.47249462162304
141,39.6907768485213,-104.49128966366493
142,39.70527131965857,-104.51008470570682
